"","regulator","regulatees","mean_edge_weight"
"17648","GSX1","IL20",0.241195546107327
"17649","GSX1","IL20RA",0.225140614328802
"17650","GSX1","IL20RB",0.20750795844552
"17651","GSX1","IL20RB-AS1",0.207188495213678
"17652","GSX1","IL21R",0.257889547650489
"17653","GSX1","IL21R-AS1",0.158528536141623
"17654","GSX1","IL23R",0.263893792409897
"17655","GSX1","IL26",0.332714838597531
"17656","GSX1","IL27",0.176515050488437
"17657","GSX1","IL2RB",0.185824950912691
"17658","GSX1","IL3RA",0.327773686585203
"17659","GSX1","IL4",0.21250916031487
"17660","GSX1","IL4R",0.245781848938557
"17661","GSX1","IL5",0.188918526028542
"17662","GSX1","IL5RA",0.200981899962262
"17663","GSX1","IL6",0.314842901815873
"17664","GSX1","IL6R",0.136089514785255
"17665","GSX1","IL6ST",0.310741264524374
"17666","GSX1","IL7",0.185821599938851
"17667","GSX1","IL7R",0.198755380093437
"17668","GSX1","IMMP1L",0.157921362212835
"17669","GSX1","IMMP2L",0.195898785684659
"17670","GSX1","MMP14",0.215673181190541
"17671","GSX1","MMP15",0.24260726632282
"17672","GSX1","MMP16",0.211747284304757
"17673","GSX1","MMP19",0.294359212599993
"17674","GSX1","MMP24",0.193891693923547
"17675","GSX1","MMP24OS",0.193891693923547
"17676","GSX1","MMP3",0.272233091390949
"17677","GSX1","NOTCH2",0.22512376114937
"17678","GSX1","PDGFA",0.290699649244137
"17679","GSX1","PDGFB",0.213068313723781
"17680","GSX1","PDGFC",0.287181788886775
"17681","GSX1","PDGFD",0.367447505551249
"17682","GSX1","TGFA",0.177088774411935
"17683","GSX1","TGFB1",0.210459322778198
"17684","GSX1","TGFB2",0.368096825364298
"17685","GSX1","TGFB2-AS1",0.242869041859974
"17686","GSX1","TGFB3",0.185852216310455
"17687","GSX1","TGFBI",0.17420758476278
"17688","GSX1","TGFBR1",0.198222094886262
"17689","GSX1","TGFBR2",0.18460915063319
"17690","GSX1","TGFBR3",0.208963373841608
"17691","GSX1","TGFBR3L",0.368938607984491
"17692","GSX1","TNFAIP1",0.202857231001759
"17693","GSX1","TNFAIP8",0.203649581196774
"17694","GSX1","TNFAIP8L1",0.302885493665965
"17695","GSX1","TNFAIP8L3",0.198375776493218
"17696","GSX1","TNFRSF10A",0.201492983282556
"17697","GSX1","TNFRSF10B",0.201492983282556
"17698","GSX1","TNFRSF10C",0.201492983282556
"17699","GSX1","TNFRSF10D",0.201492983282556
"17700","GSX1","TNFRSF11B",0.212063706222755
"17701","GSX1","TNFRSF13B",0.211721788937583
"17702","GSX1","TNFRSF19",0.18266474265132
"17703","GSX1","TNFRSF21",0.175979717356414
"17704","GSX1","TNFRSF25",0.297927436944589
"17705","GSX1","TNFSF10",0.155723678238349
"17706","GSX1","TNFSF11",0.206069382157769
"17707","GSX1","TNFSF12",0.191060215751719
"17708","GSX1","TNFSF13B",0.254319048622566
"17709","GSX1","TNFSF14",0.209642008486905
"17710","GSX1","TNFSF18",0.357888967554674
"17711","GSX1","TNFSF4",0.187724464938817
"17712","GSX1","TNFSF8",0.233085227591589
"17713","GSX1","TNFSF9",0.209568068059009
"17714","GSX1","XCL2",0.25650725522993
"17715","GSX2","ADAMTS1",0.186327087184161
"17716","GSX2","ADAMTS10",0.313678362736169
"17717","GSX2","ADAMTS13",0.232453538870099
"17718","GSX2","ADAMTS15",0.192833529540695
"17719","GSX2","ADAMTS17",0.197907798605423
"17720","GSX2","ADAMTS3",0.171238305105095
"17721","GSX2","ADAMTS6",0.31517823829217
"17722","GSX2","ADAMTS8",0.192523627921631
"17723","GSX2","ADAMTSL1",0.270480852883972
"17724","GSX2","ADAMTSL4",0.296133581560992
"17725","GSX2","CCL1",0.191751658858467
"17726","GSX2","CCL2",0.309027621208984
"17727","GSX2","CCL23",0.188496976458361
"17728","GSX2","CCL25",0.310495228539376
"17729","GSX2","CCL27",0.19510714958066
"17730","GSX2","CCL28",0.207807674522415
"17731","GSX2","CCL4L2",0.312279294050633
"17732","GSX2","CSF2RA",0.314886294361108
"17733","GSX2","CSF3",0.195191930156769
"17734","GSX2","CSF3R",0.190074402290184
"17735","GSX2","CXCL12",0.206154577579273
"17736","GSX2","CXCL14",0.252578724063511
"17737","GSX2","CXCL3",0.181199603783406
"17738","GSX2","IFNAR1",0.207492162120097
"17739","GSX2","IFNAR2",0.215080655022246
"17740","GSX2","IFNB1",0.243161184640826
"17741","GSX2","IFNG",0.270505819036646
"17742","GSX2","IFNG-AS1",0.254280893120414
"17743","GSX2","IFNGR1",0.222119458311885
"17744","GSX2","IFNGR2",0.12668033149125
"17745","GSX2","IFNLR1",0.17985054720723
"17746","GSX2","IL10RA",0.301306166350206
"17747","GSX2","IL10RB",0.206129365845363
"17748","GSX2","IL11RA",0.19510714958066
"17749","GSX2","IL12A",0.202415145624249
"17750","GSX2","IL12A-AS1",0.170153624454432
"17751","GSX2","IL12B",0.202788650524035
"17752","GSX2","IL12RB2",0.174934954031046
"17753","GSX2","IL13RA1",0.205843410589638
"17754","GSX2","IL15",0.21221355927459
"17755","GSX2","IL15RA",0.19215905437062
"17756","GSX2","IL16",0.145629009475842
"17757","GSX2","IL17D",0.189352509974652
"17758","GSX2","IL17RA",0.189767592910571
"17759","GSX2","IL17RC",0.185807759837721
"17760","GSX2","IL17RD",0.198370213465288
"17761","GSX2","IL17REL",0.249666314333999
"17762","GSX2","IL18",0.216093136869969
"17763","GSX2","IL18BP",0.206587692387
"17764","GSX2","IL18R1",0.197160332024918
"17765","GSX2","IL18RAP",0.195096700311268
"17766","GSX2","IL1A",0.276000559680245
"17767","GSX2","IL1B",0.206889279138418
"17768","GSX2","IL1R1",0.167722586085901
"17769","GSX2","IL1R2",0.260948659046904
"17770","GSX2","IL1RAP",0.190395951992151
"17771","GSX2","IL1RL2",0.188832413660291
"17772","GSX2","IL1RN",0.202703704689135
"17773","GSX2","IL2",0.209080667680422
"17774","GSX2","IL20",0.210095629667239
"17775","GSX2","IL20RA",0.28458886148998
"17776","GSX2","IL20RB",0.19763370632025
"17777","GSX2","IL20RB-AS1",0.194300867720736
"17778","GSX2","IL21R",0.207657329486017
"17779","GSX2","IL21R-AS1",0.167909850359573
"17780","GSX2","IL26",0.283899829817306
"17781","GSX2","IL2RB",0.193200082700451
"17782","GSX2","IL3RA",0.322703663368184
"17783","GSX2","IL4",0.21250916031487
"17784","GSX2","IL4R",0.200278108783507
"17785","GSX2","IL5",0.201426831381467
"17786","GSX2","IL5RA",0.207060454466656
"17787","GSX2","IL6",0.310659738305887
"17788","GSX2","IL6R",0.136089514785255
"17789","GSX2","IL6ST",0.304967693134595
"17790","GSX2","IL7",0.185821599938851
"17791","GSX2","IL7R",0.198755380093437
"17792","GSX2","IMMP1L",0.167342782789557
"17793","GSX2","IMMP2L",0.172210967807923
"17794","GSX2","MMP14",0.268765290644314
"17795","GSX2","MMP15",0.24260726632282
"17796","GSX2","MMP17",0.189797364940573
"17797","GSX2","MMP19",0.246532947946517
"17798","GSX2","MMP2-AS1",0.187929925243607
"17799","GSX2","MMP3",0.272924917389342
"17800","GSX2","MMP7",0.138315007433561
"17801","GSX2","NOTCH2",0.222766415091238
"17802","GSX2","PDGFA",0.196392678238744
"17803","GSX2","PDGFB",0.211458422063453
"17804","GSX2","PDGFC",0.218968274362062
"17805","GSX2","PDGFD",0.316496304727009
"17806","GSX2","TGFA",0.193400410678656
"17807","GSX2","TGFB1",0.19736824186859
"17808","GSX2","TGFB2",0.363583386716936
"17809","GSX2","TGFB2-AS1",0.242869041859974
"17810","GSX2","TGFB3",0.182272648413796
"17811","GSX2","TGFBI",0.17420758476278
"17812","GSX2","TGFBR1",0.196342744645605
"17813","GSX2","TGFBR2",0.180038227879174
"17814","GSX2","TGFBR3",0.206331943815952
"17815","GSX2","TGFBR3L",0.314448324743417
"17816","GSX2","TGFBRAP1",0.112500747841953
"17817","GSX2","TNFAIP1",0.150442948965166
"17818","GSX2","TNFAIP3",0.189356250866797
"17819","GSX2","TNFAIP8",0.191237792721725
"17820","GSX2","TNFAIP8L1",0.303298049358033
"17821","GSX2","TNFAIP8L3",0.216416503345135
"17822","GSX2","TNFRSF10A",0.170243920496471
"17823","GSX2","TNFRSF10B",0.170243920496471
"17824","GSX2","TNFRSF10C",0.170243920496471
"17825","GSX2","TNFRSF10D",0.170243920496471
"17826","GSX2","TNFRSF11A",0.185924581907865
"17827","GSX2","TNFRSF11B",0.14119502710907
"17828","GSX2","TNFRSF13B",0.197304462622571
"17829","GSX2","TNFRSF19",0.179136499918132
"17830","GSX2","TNFRSF21",0.212710162479424
"17831","GSX2","TNFRSF25",0.297927436944589
"17832","GSX2","TNFRSF8",0.167703199115665
"17833","GSX2","TNFSF10",0.194817496276413
"17834","GSX2","TNFSF11",0.201809686590494
"17835","GSX2","TNFSF12",0.15699551595707
"17836","GSX2","TNFSF13B",0.230240149018416
"17837","GSX2","TNFSF15",0.177686203363513
"17838","GSX2","TNFSF18",0.307566463254002
"17839","GSX2","TNFSF4",0.169748439109337
"17840","GSX2","TNFSF8",0.212305202701265
"17841","GSX2","XCL2",0.273490613829563
"17842","GTF2IRD1","ADAMTS1",0.190050936428017
"17843","GTF2IRD1","ADAMTS10",0.401725123770359
"17844","GTF2IRD1","ADAMTS12",0.283973907583512
"17845","GTF2IRD1","ADAMTS13",0.309458708277605
"17846","GTF2IRD1","ADAMTS14",0.379256696210426
"17847","GTF2IRD1","ADAMTS15",0.202050759339267
"17848","GTF2IRD1","ADAMTS17",0.26059399724285
"17849","GTF2IRD1","ADAMTS18",0.141685772743944
"17850","GTF2IRD1","ADAMTS19",0.153178959271621
"17851","GTF2IRD1","ADAMTS2",0.211920740195075
"17852","GTF2IRD1","ADAMTS3",0.511587335777988
"17853","GTF2IRD1","ADAMTS4",0.256108135078211
"17854","GTF2IRD1","ADAMTS5",0.192911417769639
"17855","GTF2IRD1","ADAMTS6",0.256271232856995
"17856","GTF2IRD1","ADAMTS7",0.191210495414242
"17857","GTF2IRD1","ADAMTS8",0.194612205274087
"17858","GTF2IRD1","ADAMTS9",1.2056707720336
"17859","GTF2IRD1","ADAMTSL1",0.179681284618808
"17860","GTF2IRD1","ADAMTSL2",0.417779052472172
"17861","GTF2IRD1","ADAMTSL3",0.196325721477842
"17862","GTF2IRD1","ADAMTSL4",0.325084847910556
"17863","GTF2IRD1","ADAMTSL5",0.252165006568817
"17864","GTF2IRD1","CCL1",0.159547854077471
"17865","GTF2IRD1","CCL14",0.19519220775168
"17866","GTF2IRD1","CCL16",0.184854335964262
"17867","GTF2IRD1","CCL17",0.175928944055769
"17868","GTF2IRD1","CCL20",0.154635378250639
"17869","GTF2IRD1","CCL25",0.261204714976678
"17870","GTF2IRD1","CCL26",0.107422877204222
"17871","GTF2IRD1","CCL27",0.304934874559313
"17872","GTF2IRD1","CCL28",0.198164310029527
"17873","GTF2IRD1","CCL3",0.195002152749992
"17874","GTF2IRD1","CCL4",0.328665062212683
"17875","GTF2IRD1","CCL4L2",0.214904646948313
"17876","GTF2IRD1","CCL5",0.0888344648461983
"17877","GTF2IRD1","CSF1",0.20234477754112
"17878","GTF2IRD1","CSF2",0.173733615164033
"17879","GTF2IRD1","CSF2RA",0.249434048968682
"17880","GTF2IRD1","CSF2RB",0.347250483944523
"17881","GTF2IRD1","CSF3",0.239640666547686
"17882","GTF2IRD1","CSF3R",0.365338137171206
"17883","GTF2IRD1","CXCL1",0.360602038836445
"17884","GTF2IRD1","CXCL12",0.342035923308555
"17885","GTF2IRD1","CXCL14",0.228434025265743
"17886","GTF2IRD1","CXCL16",0.222162381353896
"17887","GTF2IRD1","CXCL2",0.456018179877385
"17888","GTF2IRD1","CXCL3",0.637270819931223
"17889","GTF2IRD1","CXCL5",0.350444921744981
"17890","GTF2IRD1","CXCL6",0.340598100195216
"17891","GTF2IRD1","CXCL8",0.279081615388196
"17892","GTF2IRD1","CXCL9",0.212303148663801
"17893","GTF2IRD1","IFNAR1",0.483600590739277
"17894","GTF2IRD1","IFNAR2",0.474300341364632
"17895","GTF2IRD1","IFNG",0.187042544641789
"17896","GTF2IRD1","IFNGR1",0.350019386586884
"17897","GTF2IRD1","IFNGR2",0.483853669100389
"17898","GTF2IRD1","IFNL2",0.153264002710817
"17899","GTF2IRD1","IFNL3",0.23917533371533
"17900","GTF2IRD1","IFNLR1",0.165773535757143
"17901","GTF2IRD1","IL10RA",0.261921482953511
"17902","GTF2IRD1","IL10RB",0.27789693443086
"17903","GTF2IRD1","IL10RB-DT",0.269869373573693
"17904","GTF2IRD1","IL11",0.43281111720576
"17905","GTF2IRD1","IL11RA",0.407095658187767
"17906","GTF2IRD1","IL12A",0.230004620985633
"17907","GTF2IRD1","IL12A-AS1",0.325446596982736
"17908","GTF2IRD1","IL12B",0.37375741571514
"17909","GTF2IRD1","IL12RB1",0.252488107342088
"17910","GTF2IRD1","IL13RA1",0.255356302298298
"17911","GTF2IRD1","IL15",0.369134114503269
"17912","GTF2IRD1","IL15RA",0.321802864046015
"17913","GTF2IRD1","IL16",0.1654391203965
"17914","GTF2IRD1","IL17B",0.413363771498772
"17915","GTF2IRD1","IL17C",0.223864737801849
"17916","GTF2IRD1","IL17D",0.279750483727877
"17917","GTF2IRD1","IL17RA",0.23322501510447
"17918","GTF2IRD1","IL17RB",0.2259942054956
"17919","GTF2IRD1","IL17RC",0.426606642555729
"17920","GTF2IRD1","IL17RD",0.358430394828779
"17921","GTF2IRD1","IL17RE",0.284230295351874
"17922","GTF2IRD1","IL17REL",0.304120776902255
"17923","GTF2IRD1","IL18",0.322571714393666
"17924","GTF2IRD1","IL18R1",0.314120889856235
"17925","GTF2IRD1","IL18RAP",0.183908772275944
"17926","GTF2IRD1","IL19",0.163193082744591
"17927","GTF2IRD1","IL1A",0.137748899548316
"17928","GTF2IRD1","IL1R1",0.252921574990054
"17929","GTF2IRD1","IL1R2",0.222115203899742
"17930","GTF2IRD1","IL1RAP",0.199713541990745
"17931","GTF2IRD1","IL1RAPL1",0.156999606756369
"17932","GTF2IRD1","IL1RL2",0.244718540695571
"17933","GTF2IRD1","IL2",0.353019548862671
"17934","GTF2IRD1","IL20",0.173788503721189
"17935","GTF2IRD1","IL20RA",0.292885524087097
"17936","GTF2IRD1","IL20RB",0.314543902857274
"17937","GTF2IRD1","IL20RB-AS1",0.31923126359711
"17938","GTF2IRD1","IL21R",0.358441307200626
"17939","GTF2IRD1","IL21R-AS1",0.348647072196218
"17940","GTF2IRD1","IL23A",0.242583845246466
"17941","GTF2IRD1","IL23R",0.158595698883296
"17942","GTF2IRD1","IL24",0.212450376281445
"17943","GTF2IRD1","IL26",0.192501945211504
"17944","GTF2IRD1","IL27",0.682518307093494
"17945","GTF2IRD1","IL27RA",0.329956702517282
"17946","GTF2IRD1","IL2RA",0.167923522367915
"17947","GTF2IRD1","IL2RG",0.189472201001032
"17948","GTF2IRD1","IL31RA",0.423318426616742
"17949","GTF2IRD1","IL32",0.261516268127276
"17950","GTF2IRD1","IL34",0.194956359100244
"17951","GTF2IRD1","IL3RA",0.193005815680585
"17952","GTF2IRD1","IL4",0.189628242417064
"17953","GTF2IRD1","IL4I1",0.183125078346116
"17954","GTF2IRD1","IL4R",0.337704176355529
"17955","GTF2IRD1","IL5",0.379155505419966
"17956","GTF2IRD1","IL5RA",0.213658394316628
"17957","GTF2IRD1","IL6",0.193070760867598
"17958","GTF2IRD1","IL6R",0.304477902224462
"17959","GTF2IRD1","IL6R-AS1",0.375270131691174
"17960","GTF2IRD1","IL6ST",0.282216586306767
"17961","GTF2IRD1","IL7",0.159205984630817
"17962","GTF2IRD1","IL7R",0.15529736607787
"17963","GTF2IRD1","IMMP1L",0.370422357129714
"17964","GTF2IRD1","IMMP2L",0.178537869404052
"17965","GTF2IRD1","MMP11",0.253282135467843
"17966","GTF2IRD1","MMP14",0.401529110423015
"17967","GTF2IRD1","MMP15",0.270607303885445
"17968","GTF2IRD1","MMP17",0.39625206479144
"17969","GTF2IRD1","MMP19",0.33761480326438
"17970","GTF2IRD1","MMP2",0.278818419367051
"17971","GTF2IRD1","MMP2-AS1",0.405260434192352
"17972","GTF2IRD1","MMP20",0.131895145751028
"17973","GTF2IRD1","MMP23B",0.295838506277909
"17974","GTF2IRD1","MMP24",0.139635066560033
"17975","GTF2IRD1","MMP24OS",0.255839593116955
"17976","GTF2IRD1","MMP25",0.262078475819032
"17977","GTF2IRD1","MMP25-AS1",0.260412769174063
"17978","GTF2IRD1","MMP28",0.273425424113166
"17979","GTF2IRD1","MMP9",0.219588804961338
"17980","GTF2IRD1","NOTCH1",0.438362202575787
"17981","GTF2IRD1","NOTCH2",0.148030348112279
"17982","GTF2IRD1","NOTCH3",0.431049141545442
"17983","GTF2IRD1","PDGFA",0.200398408048363
"17984","GTF2IRD1","PDGFB",0.263545631832865
"17985","GTF2IRD1","PDGFD",0.175710467615582
"17986","GTF2IRD1","PDGFRA",0.18188573331964
"17987","GTF2IRD1","PDGFRB",0.251926651829249
"17988","GTF2IRD1","PDGFRL",0.189233603785888
"17989","GTF2IRD1","TGFA",0.26732867192789
"17990","GTF2IRD1","TGFB1I1",0.276873365353654
"17991","GTF2IRD1","TGFB2-AS1",0.1544025080923
"17992","GTF2IRD1","TGFB3",0.387317579385793
"17993","GTF2IRD1","TGFBI",0.310728154050966
"17994","GTF2IRD1","TGFBR1",0.355825731390269
"17995","GTF2IRD1","TGFBR2",0.242999405092688
"17996","GTF2IRD1","TGFBR3",0.232208539782746
"17997","GTF2IRD1","TGFBR3L",0.358179869952105
"17998","GTF2IRD1","TGFBRAP1",0.225627552614852
"17999","GTF2IRD1","TNFAIP1",0.240105252821806
"18000","GTF2IRD1","TNFAIP2",0.220227153003907
"18001","GTF2IRD1","TNFAIP3",0.312776616662584
"18002","GTF2IRD1","TNFAIP6",0.170276871364586
"18003","GTF2IRD1","TNFAIP8",0.281081154389052
"18004","GTF2IRD1","TNFAIP8L1",0.201447305542146
"18005","GTF2IRD1","TNFAIP8L3",0.199521569634495
"18006","GTF2IRD1","TNFRSF10B",0.250601553411956
"18007","GTF2IRD1","TNFRSF10C",0.150314597132265
"18008","GTF2IRD1","TNFRSF10D",0.252511027260541
"18009","GTF2IRD1","TNFRSF11A",0.343859245914481
"18010","GTF2IRD1","TNFRSF11B",0.168726550521034
"18011","GTF2IRD1","TNFRSF12A",0.317417894892718
"18012","GTF2IRD1","TNFRSF13B",0.192212147997329
"18013","GTF2IRD1","TNFRSF14",0.384331825098715
"18014","GTF2IRD1","TNFRSF14-AS1",0.384331825098715
"18015","GTF2IRD1","TNFRSF17",0.138230104293256
"18016","GTF2IRD1","TNFRSF18",0.209280616000496
"18017","GTF2IRD1","TNFRSF19",0.317597529350251
"18018","GTF2IRD1","TNFRSF1A",0.262830595622272
"18019","GTF2IRD1","TNFRSF1B",0.233941350941794
"18020","GTF2IRD1","TNFRSF21",0.241664043657595
"18021","GTF2IRD1","TNFRSF25",0.221614228650416
"18022","GTF2IRD1","TNFRSF8",0.187643849714313
"18023","GTF2IRD1","TNFRSF9",0.258528953144697
"18024","GTF2IRD1","TNFSF10",0.269311872369336
"18025","GTF2IRD1","TNFSF11",0.276004938551668
"18026","GTF2IRD1","TNFSF12",0.300277865410532
"18027","GTF2IRD1","TNFSF12-TNFSF13",0.231828448853381
"18028","GTF2IRD1","TNFSF13B",0.23041807713494
"18029","GTF2IRD1","TNFSF14",0.203292858387441
"18030","GTF2IRD1","TNFSF15",0.353688922075531
"18031","GTF2IRD1","TNFSF4",0.194854192566689
"18032","GTF2IRD1","TNFSF8",0.215092214540176
"18033","GTF2IRD1","TNFSF9",0.38970226103732
"18034","GTF2IRD1","XCL1",0.204538314631925
"18035","GTF2IRD1","XCL2",0.195105093174875
"18036","HAND1","ADAMTS1",0.157426684209146
"18037","HAND1","ADAMTS10",0.192472601275179
"18038","HAND1","ADAMTS13",0.184249170600946
"18039","HAND1","ADAMTS14",0.17677883221606
"18040","HAND1","ADAMTS15",0.176466305734482
"18041","HAND1","ADAMTS16",0.187714645847441
"18042","HAND1","ADAMTS17",0.170399493060873
"18043","HAND1","ADAMTS19",0.134188499577476
"18044","HAND1","ADAMTS2",0.187597838559833
"18045","HAND1","ADAMTS3",0.189815458026351
"18046","HAND1","ADAMTS4",0.179526760925814
"18047","HAND1","ADAMTS6",0.236572425848786
"18048","HAND1","ADAMTS8",0.176871411172055
"18049","HAND1","ADAMTS9",0.137460522796063
"18050","HAND1","ADAMTS9-AS2",0.172067557384024
"18051","HAND1","ADAMTSL1",0.144795034832583
"18052","HAND1","ADAMTSL2",0.170848425191053
"18053","HAND1","ADAMTSL4",0.235910719622321
"18054","HAND1","CCL1",0.241731019536194
"18055","HAND1","CCL16",0.174284598464439
"18056","HAND1","CCL19",0.141689348583264
"18057","HAND1","CCL20",0.189050108212675
"18058","HAND1","CCL23",0.211443913900876
"18059","HAND1","CCL24",0.16858454131013
"18060","HAND1","CCL25",0.218834886296202
"18061","HAND1","CCL26",0.179232305546954
"18062","HAND1","CCL27",0.252784295533424
"18063","HAND1","CCL28",0.143089848015707
"18064","HAND1","CCL3",0.206079871541502
"18065","HAND1","CCL4",0.221977644601068
"18066","HAND1","CCL4L2",0.209247441726396
"18067","HAND1","CCL5",0.222838801570195
"18068","HAND1","CSF1",0.203705726692826
"18069","HAND1","CSF1R",0.287199462131741
"18070","HAND1","CSF2",0.185663115216117
"18071","HAND1","CSF2RA",0.200358683178732
"18072","HAND1","CSF2RB",0.272670311130839
"18073","HAND1","CSF3R",0.20842350937597
"18074","HAND1","CXCL1",0.203024508473307
"18075","HAND1","CXCL12",0.152637085102594
"18076","HAND1","CXCL14",0.201494021742239
"18077","HAND1","CXCL2",0.1806837202003
"18078","HAND1","CXCL3",0.181999605924012
"18079","HAND1","IFNA2",0.178109683937475
"18080","HAND1","IFNAR1",0.246835619689948
"18081","HAND1","IFNAR2",0.257300414491644
"18082","HAND1","IFNG",0.250521895242649
"18083","HAND1","IFNG-AS1",0.285949895744445
"18084","HAND1","IFNGR1",0.200020206001665
"18085","HAND1","IFNGR2",0.25106070385824
"18086","HAND1","IFNLR1",0.196623800271265
"18087","HAND1","IL10",0.204191790094851
"18088","HAND1","IL10RA",0.185091042753848
"18089","HAND1","IL10RB",0.240877420260482
"18090","HAND1","IL10RB-DT",0.234263255512597
"18091","HAND1","IL11",0.195898310537642
"18092","HAND1","IL11RA",0.196592242985299
"18093","HAND1","IL12A",0.214123956795522
"18094","HAND1","IL12A-AS1",0.180002961292904
"18095","HAND1","IL12B",0.182784582227706
"18096","HAND1","IL12RB1",0.193823423314787
"18097","HAND1","IL12RB2",0.177221350882586
"18098","HAND1","IL13",0.173036304942191
"18099","HAND1","IL13RA1",0.179605579096239
"18100","HAND1","IL13RA2",0.198524728876089
"18101","HAND1","IL15",0.18894529390807
"18102","HAND1","IL15RA",0.198410084023001
"18103","HAND1","IL16",0.261560384691198
"18104","HAND1","IL17A",0.183484085181111
"18105","HAND1","IL17B",0.152332969297938
"18106","HAND1","IL17C",0.173808315984542
"18107","HAND1","IL17F",0.154741459000698
"18108","HAND1","IL17RA",0.145844396268744
"18109","HAND1","IL17RB",0.174409705122281
"18110","HAND1","IL17RC",0.240348033580498
"18111","HAND1","IL17RD",0.222123676908309
"18112","HAND1","IL17RE",0.208566536146142
"18113","HAND1","IL17REL",0.231936447946489
